origin,destin,date,price,airline
ANC,BOS,20180927,203.4,DL
ANC,BOS,20180928,203.4,DL
ANC,BOS,20180929,203.4,DL
ANC,BOS,20180930,203.4,DL
ANC,BOS,20181001,203.4,UA
ANC,BOS,20181002,203.4,UA
ANC,BOS,20181003,203.4,UA
ANC,BOS,20181004,304.4,DL
ANC,BOS,20181005,234.0,AS
ANC,BOS,20181006,300.39,AS
ANC,BOS,20181007,203.4,DL
ANC,BOS,20181008,228.4,DL
ANC,BOS,20181009,232.5,UA
ANC,BOS,20181010,232.5,UA
ANC,BOS,20181011,262.4,DL
ANC,BOS,20181012,262.4,DL
ANC,BOS,20181013,203.4,DL
ANC,BOS,20181014,203.4,DL
ANC,BOS,20181015,203.4,DL
ANC,BOS,20181016,203.4,DL
ANC,BOS,20181017,203.4,DL
ANC,BOS,20181018,304.4,AS
ANC,BOS,20181019,203.4,DL
ANC,BOS,20181020,203.4,DL
ANC,BOS,20181021,203.4,DL
ANC,BOS,20181022,203.4,DL
ANC,BOS,20181023,203.4,DL
ANC,BOS,20181024,203.4,DL
ANC,BOS,20181025,207.5,UA
ANC,BOS,20181026,203.4,DL
ANC,BOS,20181027,203.4,DL
ANC,BOS,20181028,203.4,DL
ANC,BOS,20181029,203.4,DL
ANC,BOS,20181030,207.5,UA
ANC,BOS,20181031,228.4,AS
ANC,BOS,20181101,228.4,AS
ANC,BOS,20181102,228.4,AS
ANC,BOS,20181103,228.4,AS
ANC,BOS,20181104,228.4,AS
ANC,BOS,20181105,203.4,DL
ANC,BOS,20181106,203.4,DL
ANC,BOS,20181107,203.4,DL
ANC,BOS,20181108,262.4,DL
ANC,BOS,20181109,203.4,DL
ANC,BOS,20181110,203.4,DL
ANC,BOS,20181111,203.4,DL
ANC,BOS,20181112,203.4,DL
ANC,BOS,20181113,203.4,UA
ANC,BOS,20181114,203.4,DL
ANC,BOS,20181115,333.4,DL
ANC,BOS,20181116,360.4,DL
ANC,BOS,20181117,406.4,DL
ANC,BOS,20181118,203.4,DL
ANC,BOS,20181119,203.4,DL
ANC,BOS,20181120,304.4,DL
ANC,BOS,20181121,262.4,DL
ANC,BOS,20181122,232.5,UA
ANC,BOS,20181123,304.4,AS
ANC,BOS,20181124,465.4,AS
ANC,BOS,20181125,406.4,DL
ANC,BOS,20181126,304.4,AS
ANC,BOS,20181127,203.4,DL
ANC,BOS,20181128,203.4,DL
ANC,BOS,20181129,203.4,DL
ANC,BOS,20181130,203.4,DL
ANC,BOS,20181201,203.4,DL
ANC,BOS,20181202,203.4,DL
ANC,BOS,20181203,203.4,DL
ANC,BOS,20181204,203.4,DL
ANC,BOS,20181205,203.4,DL
ANC,BOS,20181206,203.4,DL
ANC,BOS,20181207,203.4,DL
ANC,BOS,20181208,203.4,DL
ANC,BOS,20181209,203.4,DL
ANC,BOS,20181210,203.4,DL
ANC,BOS,20181211,203.4,DL
ANC,BOS,20181212,203.4,DL
ANC,BOS,20181213,297.4,AS
ANC,BOS,20181214,333.4,DL
ANC,BOS,20181215,360.4,DL
ANC,BOS,20181216,304.4,DL
ANC,BOS,20181217,232.5,UA
ANC,BOS,20181218,360.4,DL
ANC,BOS,20181219,450.4,DL
ANC,BOS,20181220,450.4,DL
ANC,BOS,20181221,548.4,DL
ANC,BOS,20181222,450.4,DL
ANC,BOS,20181223,366.4,UA
ANC,BOS,20181224,262.4,DL
ANC,BOS,20181225,269.4,UA
ANC,BOS,20181226,366.4,UA
ANC,BOS,20181227,304.4,DL
ANC,BOS,20181228,304.4,DL
ANC,BOS,20181229,360.4,DL
ANC,CHI,20180714,497.4,AS
ANC,CHI,20180715,633.8,AS
ANC,CHI,20180716,439.4,DL
ANC,CHI,20180717,439.4,DL
ANC,CHI,20180718,439.4,DL
ANC,CHI,20180719,328.4,DL
ANC,CHI,20180720,328.4,DL
ANC,CHI,20180721,449.41,DL
ANC,CHI,20180722,583.8,AS
ANC,CHI,20180723,328.4,DL
ANC,CHI,20180724,328.4,DL
ANC,CHI,20180725,406.4,AS
ANC,CHI,20180726,315.4,DL
ANC,CHI,20180727,315.4,DL
ANC,CHI,20180728,349.4,AS
ANC,CHI,20180729,397.4,DL
ANC,CHI,20180730,333.4,DL
ANC,CHI,20180731,333.4,DL
ANC,CHI,20180801,333.4,DL
ANC,CHI,20180802,288.4,DL
ANC,CHI,20180803,259.4,DL
ANC,CHI,20180804,333.4,DL
ANC,CHI,20180805,288.4,DL
ANC,CHI,20180806,248.8,AS
ANC,CHI,20180807,288.4,DL
ANC,CHI,20180808,257.4,DL
ANC,CHI,20180809,284.8,UA
ANC,CHI,20180810,257.4,DL
ANC,CHI,20180811,333.4,DL
ANC,CHI,20180812,270.4,DL
ANC,CHI,20180813,262.4,UA
ANC,CHI,20180814,257.4,DL
ANC,CHI,20180815,257.4,DL
ANC,CHI,20180816,257.4,DL
ANC,CHI,20180817,257.4,DL
ANC,CHI,20180818,262.4,UA
ANC,CHI,20180819,284.8,UA
ANC,CHI,20180820,253.8,UA
ANC,CHI,20180821,257.4,DL
ANC,CHI,20180822,240.4,AS
ANC,CHI,20180823,257.4,DL
ANC,CHI,20180824,257.4,DL
ANC,CHI,20180825,262.4,UA
ANC,CHI,20180826,248.8,AS
ANC,CHI,20180827,257.4,DL
ANC,CHI,20180828,240.4,AS
ANC,CHI,20180829,262.4,UA
ANC,CHI,20180830,257.4,DL
ANC,CHI,20180831,248.8,AS
ANC,CHI,20180901,279.4,DL
ANC,CHI,20180902,319.4,AS
ANC,CHI,20180903,316.4,DL
ANC,CHI,20180904,323.4,DL
ANC,CHI,20180905,288.4,DL
ANC,CHI,20180906,248.8,AS
ANC,CHI,20180907,257.4,DL
ANC,CHI,20180908,312.39,DL
ANC,CHI,20180909,288.4,AS
ANC,CHI,20180910,288.4,DL
ANC,CHI,20180911,257.4,DL
ANC,CHI,20180912,283.4,AS
ANC,CHI,20180913,288.4,DL
ANC,CHI,20180914,288.4,DL
ANC,CHI,20180915,310.8,AS
ANC,CHI,20180916,257.4,DL
ANC,CHI,20180917,248.8,AS
ANC,CHI,20180918,248.8,AS
ANC,CHI,20180919,248.8,AS
ANC,CHI,20180920,253.8,UA
ANC,CHI,20180921,253.8,UA
ANC,CHI,20180922,248.8,AS
ANC,CHI,20180923,253.8,UA
ANC,CHI,20180924,248.8,AS
ANC,CHI,20180925,248.8,AS
ANC,CHI,20180926,252.4,AS
ANC,CHI,20180927,248.8,AS
ANC,CHI,20180928,248.8,AS
ANC,CHI,20180929,226.4,AS
ANC,CHI,20180930,253.8,UA
ANC,CHI,20181001,248.8,AS
ANC,CHI,20181002,241.4,AS
ANC,CHI,20181003,226.4,AS
ANC,CHI,20181004,248.8,AS
ANC,CHI,20181005,248.8,AS
ANC,CHI,20181006,248.8,AS
ANC,CHI,20181007,257.4,DL
ANC,CHI,20181008,248.8,AS
ANC,CHI,20181009,203.4,AS
ANC,CHI,20181010,203.4,AS
ANC,CHI,20181011,248.8,AS
ANC,CHI,20181012,248.8,AS
ANC,CHI,20181013,248.8,AS
ANC,CHI,20181014,257.4,DL
ANC,CHI,20181015,248.8,AS
ANC,CHI,20181016,248.8,AS
ANC,CHI,20181017,252.4,AS
ANC,CHI,20181018,248.8,AS
ANC,CHI,20181019,248.8,AS
ANC,CHI,20181020,248.8,AS
ANC,CHI,20181021,257.4,DL
ANC,CHI,20181022,248.8,AS
ANC,CHI,20181023,203.4,AS
ANC,CHI,20181024,203.4,AS
ANC,CHI,20181025,248.8,AS
ANC,CHI,20181026,248.8,AS
ANC,CHI,20181027,203.4,AS
ANC,CHI,20181028,257.4,DL
ANC,CHI,20181029,248.8,AS
ANC,CHI,20181030,203.4,AS
ANC,CHI,20181031,203.4,AS
ANC,CHI,20181101,248.8,AS
ANC,CHI,20181102,248.8,AS
ANC,CHI,20181103,203.4,AS
ANC,CHI,20181104,257.4,DL
ANC,CHI,20181105,257.4,DL
ANC,CHI,20181106,252.4,AS
ANC,CHI,20181107,252.4,AS
ANC,CHI,20181108,257.4,DL
ANC,CHI,20181109,257.4,DL
ANC,CHI,20181110,255.4,AS
ANC,CHI,20181111,257.4,DL
ANC,CHI,20181112,257.4,DL
ANC,CHI,20181113,257.4,DL
ANC,CHI,20181114,248.8,AS
ANC,CHI,20181115,262.4,UA
ANC,CHI,20181116,316.4,DL
ANC,CHI,20181117,257.4,DL
ANC,CHI,20181118,257.4,DL
ANC,CHI,20181119,257.4,DL
ANC,CHI,20181120,310.8,AS
ANC,CHI,20181121,248.8,AS
ANC,CHI,20181122,248.8,AS
ANC,CHI,20181123,248.8,AS
ANC,CHI,20181124,257.4,AA
ANC,CHI,20181125,310.8,AS
ANC,CHI,20181126,257.4,AA
ANC,CHI,20181127,257.4,DL
ANC,CHI,20181128,257.4,DL
ANC,CHI,20181129,257.4,DL
ANC,CHI,20181130,257.4,DL
ANC,CHI,20181201,257.4,AA
ANC,CHI,20181202,257.4,DL
ANC,CHI,20181203,257.4,DL
ANC,CHI,20181204,257.4,DL
ANC,CHI,20181205,257.4,DL
ANC,CHI,20181206,257.4,DL
ANC,CHI,20181207,257.4,DL
ANC,CHI,20181208,257.4,AS
ANC,CHI,20181209,257.4,DL
ANC,CHI,20181210,257.4,DL
ANC,CHI,20181211,257.4,DL
ANC,CHI,20181212,257.4,DL
ANC,CHI,20181213,257.4,DL
ANC,CHI,20181214,257.4,DL
ANC,CHI,20181215,288.4,AA
ANC,CHI,20181216,257.4,DL
ANC,CHI,20181217,257.4,DL
ANC,CHI,20181218,303.4,DL
ANC,CHI,20181219,257.4,DL
ANC,CHI,20181220,444.4,UA
ANC,CHI,20181221,444.4,UA
ANC,CHI,20181222,444.4,DL
ANC,CHI,20181223,430.8,AS
ANC,CHI,20181224,262.4,UA
ANC,CHI,20181225,262.4,UA
ANC,CHI,20181226,262.4,UA
ANC,CHI,20181227,262.4,UA
ANC,CHI,20181228,262.4,UA
ANC,CHI,20181229,262.4,UA
ANC,CHI,20181230,248.8,AS
ANC,CHI,20181231,262.4,UA
ANC,CHI,20190101,262.4,UA
ANC,CHI,20190102,257.4,DL
ANC,CHI,20190103,248.8,AS
ANC,CHI,20190104,248.8,AS
ANC,CHI,20190105,248.8,AS
ANC,CHI,20190106,248.8,AS
ANC,CHI,20190107,257.4,DL
ANC,CHI,20190108,257.4,AS
ANC,DEN,20180714,321.4,DL
ANC,DEN,20180715,321.4,DL
ANC,DEN,20180716,321.4,DL
ANC,DEN,20180717,200.41,DL
ANC,DEN,20180718,200.41,DL
ANC,DEN,20180719,200.41,DL
ANC,DEN,20180720,200.41,DL
ANC,DEN,20180721,280.4,DL
ANC,DEN,20180722,371.39,DL
ANC,DEN,20180723,311.4,DL
ANC,DEN,20180724,218.41,DL
ANC,DEN,20180725,200.41,DL
ANC,DEN,20180726,200.41,DL
ANC,DEN,20180727,213.4,DL
ANC,DEN,20180728,364.4,AS
ANC,DEN,20180729,277.8,UA
ANC,DEN,20180730,286.4,DL
ANC,DEN,20180731,311.4,DL
ANC,DEN,20180801,213.4,DL
ANC,DEN,20180802,218.41,DL
ANC,DEN,20180803,311.4,DL
ANC,DEN,20180804,286.4,DL
ANC,DEN,20180805,277.8,UA
ANC,DEN,20180806,200.41,DL
ANC,DEN,20180807,277.8,UA
ANC,DEN,20180808,200.41,DL
ANC,DEN,20180809,200.41,DL
ANC,DEN,20180810,200.41,DL
ANC,DEN,20180811,286.4,DL
ANC,DEN,20180812,277.8,UA
ANC,DEN,20180813,213.4,DL
ANC,DEN,20180814,200.41,DL
ANC,DEN,20180815,200.41,DL
ANC,DEN,20180816,200.41,DL
ANC,DEN,20180817,200.41,DL
ANC,DEN,20180818,240.41,DL
ANC,DEN,20180819,200.41,DL
ANC,DEN,20180820,213.4,DL
ANC,DEN,20180821,200.41,DL
ANC,DEN,20180822,213.4,DL
ANC,DEN,20180823,200.41,DL
ANC,DEN,20180824,200.41,DL
ANC,DEN,20180825,213.4,DL
ANC,DEN,20180826,246.4,AS
ANC,DEN,20180827,200.41,DL
ANC,DEN,20180828,187.39,AS
ANC,DEN,20180829,187.39,AS
ANC,DEN,20180830,261.4,DL
ANC,DEN,20180831,213.4,DL
ANC,DEN,20180901,261.4,AS
ANC,DEN,20180902,286.4,AS
ANC,DEN,20180903,213.4,DL
ANC,DEN,20180904,249.4,DL
ANC,DEN,20180905,249.4,DL
ANC,DEN,20180906,276.4,DL
ANC,DEN,20180907,276.4,DL
ANC,DEN,20180908,237.4,AS
ANC,DEN,20180909,276.4,DL
ANC,DEN,20180910,249.4,DL
ANC,DEN,20180911,223.39,AS
ANC,DEN,20180912,259.39,AS
ANC,DEN,20180913,249.4,DL
ANC,DEN,20180914,249.4,DL
ANC,DEN,20180915,249.4,DL
ANC,DEN,20180916,249.4,DL
ANC,DEN,20180917,223.39,AS
ANC,DEN,20180918,223.39,AS
ANC,DEN,20180919,249.4,DL
ANC,DEN,20180920,249.4,DL
ANC,DEN,20180921,237.4,AS
ANC,DEN,20180922,237.4,AS
ANC,DEN,20180923,237.4,AS
ANC,DEN,20180924,223.39,AS
ANC,DEN,20180925,223.39,AS
ANC,DEN,20180926,223.39,AS
ANC,DEN,20180927,237.4,AS
ANC,DEN,20180928,249.4,DL
ANC,DEN,20180929,249.4,DL
ANC,DEN,20180930,223.39,AS
ANC,DEN,20181001,223.39,AS
ANC,DEN,20181002,237.4,AS
ANC,DEN,20181003,237.4,AS
ANC,DEN,20181004,249.4,DL
ANC,DEN,20181005,228.99,AS
ANC,DEN,20181006,223.39,AS
ANC,DEN,20181007,228.99,AS
ANC,DEN,20181008,223.39,AS
ANC,DEN,20181009,223.39,AS
ANC,DEN,20181010,237.4,AS
ANC,DEN,20181011,249.4,DL
ANC,DEN,20181012,237.4,AS
ANC,DEN,20181013,223.39,AS
ANC,DEN,20181014,237.4,AS
ANC,DEN,20181015,228.99,AS
ANC,DEN,20181016,223.39,AS
ANC,DEN,20181017,223.39,AS
ANC,DEN,20181018,237.4,AS
ANC,DEN,20181019,237.4,AS
ANC,DEN,20181107,223.39,AS
ANC,DEN,20181108,249.4,DL
ANC,DEN,20181109,249.4,DL
ANC,DEN,20181110,223.39,AS
ANC,DEN,20181111,223.39,AS
ANC,DEN,20181112,249.4,DL
ANC,DEN,20181113,223.39,AS
ANC,DEN,20181114,223.39,AS
ANC,DEN,20181115,253.4,DL
ANC,DEN,20181116,253.4,DL
ANC,DEN,20181117,253.4,DL
ANC,DEN,20181118,253.4,DL
ANC,DEN,20181119,253.4,DL
ANC,DEN,20181120,249.4,DL
ANC,DEN,20181121,249.4,DL
ANC,DEN,20181122,253.4,DL
ANC,DEN,20181123,253.4,DL
ANC,DEN,20181124,257.5,DL
ANC,DEN,20181125,277.8,UA
ANC,DEN,20181126,253.4,DL
ANC,DEN,20181127,223.39,AS
ANC,DEN,20181128,223.39,AS
ANC,DEN,20181129,223.39,AS
ANC,DEN,20181130,223.39,AS
ANC,DEN,20181201,223.39,AS
ANC,DEN,20181202,223.39,AS
ANC,DEN,20181203,223.39,AS
ANC,DEN,20181204,223.39,AS
ANC,DEN,20181205,223.39,AS
ANC,DEN,20181206,223.39,AS
ANC,DEN,20181207,223.39,AS
ANC,DEN,20181208,223.39,AS
ANC,DEN,20181209,223.39,AS
ANC,DEN,20181210,223.39,AS
ANC,DEN,20181211,223.39,AS
ANC,DEN,20181212,223.39,AS
ANC,DEN,20181213,253.4,DL
ANC,DEN,20181214,253.4,DL
ANC,DEN,20181215,253.4,DL
ANC,DEN,20181216,253.4,DL
ANC,DEN,20181217,253.4,DL
ANC,DEN,20181218,249.4,DL
ANC,DEN,20181219,249.4,DL
ANC,DEN,20181220,307.8,UA
ANC,DEN,20181221,307.8,UA
ANC,DEN,20181222,320.4,DL
ANC,DEN,20181223,277.8,UA
ANC,DEN,20181224,253.4,DL
ANC,DEN,20181225,249.4,DL
ANC,DEN,20181226,249.4,DL
ANC,DEN,20181227,253.4,DL
ANC,DEN,20181228,253.4,DL
ANC,DEN,20181229,253.4,DL
ANC,DEN,20181230,253.4,DL
ANC,DFW,20180714,531.4,AS
ANC,DFW,20180715,612.4,AS
ANC,DFW,20180716,413.41,SY
ANC,DFW,20180717,346.41,AS
ANC,DFW,20180718,509.41,AS
ANC,DFW,20180719,451.41,AS
ANC,DFW,20180720,360.4,AS
ANC,DFW,20180721,360.4,AS
ANC,DFW,20180722,479.4,AS
ANC,DFW,20180723,358.4,SY
ANC,DFW,20180724,315.4,AS
ANC,DFW,20180725,315.4,AS
ANC,DFW,20180726,411.4,AS
ANC,DFW,20180727,380.41,AS
ANC,DFW,20180728,423.4,DL
ANC,DFW,20180729,423.4,DL
ANC,DFW,20180730,423.4,UA
ANC,DFW,20180731,423.4,AS
ANC,DFW,20180801,335.4,AS
ANC,DFW,20180802,335.4,AS
ANC,DFW,20180803,340.39,AS
ANC,DFW,20180804,348.4,AS
ANC,DFW,20180805,348.4,AS
ANC,DFW,20180806,257.4,SY
ANC,DFW,20180807,318.4,DL
ANC,DFW,20180808,255.39,AS
ANC,DFW,20180809,234.4,AS
ANC,DFW,20180810,234.4,AS
ANC,DFW,20180811,289.4,AS
ANC,DFW,20180812,353.4,UA
ANC,DFW,20180813,343.4,AS
ANC,DFW,20180814,275.4,AS
ANC,DFW,20180815,254.41,AS
ANC,DFW,20180816,234.4,AS
ANC,DFW,20180817,249.39,AS
ANC,DFW,20180818,296.41,AS
ANC,DFW,20180819,329.4,AS
ANC,DFW,20180820,269.4,AS
ANC,DFW,20180821,232.4,AS
ANC,DFW,20180822,234.4,AS
ANC,DFW,20180823,206.4,AS
ANC,DFW,20180824,206.4,AS
ANC,DFW,20180825,234.4,AS
ANC,DFW,20180826,240.4,AS
ANC,DFW,20180827,240.4,AS
ANC,DFW,20180828,234.4,AS
ANC,DFW,20180829,234.4,AS
ANC,DFW,20180830,255.39,AS
ANC,DFW,20180831,240.4,AS
ANC,DFW,20180901,275.4,AS
ANC,DFW,20180902,339.4,AS
ANC,DFW,20180903,348.4,AS
ANC,DFW,20180904,329.4,AS
ANC,DFW,20180905,287.4,AS
ANC,DFW,20180906,287.4,AS
ANC,DFW,20180907,277.4,AS
ANC,DFW,20180908,277.4,AS
ANC,DFW,20180909,322.4,AS
ANC,DFW,20180910,277.4,AS
ANC,DFW,20180911,257.39,AS
ANC,DFW,20180912,269.4,AS
ANC,DFW,20180913,277.4,AS
ANC,DFW,20180914,277.4,AS
ANC,DFW,20180915,269.4,AS
ANC,DFW,20180916,302.39,AS
ANC,DFW,20180917,257.39,AS
ANC,DFW,20180918,220.41,AS
ANC,DFW,20180919,269.4,AS
ANC,DFW,20180920,277.4,AS
ANC,DFW,20180921,277.4,AS
ANC,DFW,20180922,220.41,AS
ANC,DFW,20180923,277.4,AS
ANC,DFW,20180924,322.4,AS
ANC,DFW,20180925,265.41,AS
ANC,DFW,20180926,284.39,AS
ANC,DFW,20180927,297.41,AS
ANC,DFW,20180928,302.39,AS
ANC,DFW,20180929,220.41,AS
ANC,DFW,20180930,277.4,AS
ANC,DFW,20181001,277.4,AS
ANC,DFW,20181002,249.4,AS
ANC,DFW,20181003,220.41,AS
ANC,DFW,20181004,322.4,AS
ANC,DFW,20181005,257.39,AS
ANC,DFW,20181006,249.4,AS
ANC,DFW,20181007,277.4,AS
ANC,DFW,20181008,257.39,AS
ANC,DFW,20181009,220.41,AS
ANC,DFW,20181010,220.41,AS
ANC,DFW,20181011,277.4,AS
ANC,DFW,20181012,277.4,AS
ANC,DFW,20181013,269.4,AS
ANC,DFW,20181014,277.4,AS
ANC,DFW,20181015,277.4,AS
ANC,DFW,20181016,249.4,AS
ANC,DFW,20181017,269.4,AS
ANC,DFW,20181018,277.4,AS
ANC,DFW,20181019,257.39,AS
ANC,DFW,20181020,257.39,AS
ANC,DFW,20181021,277.4,AS
ANC,DFW,20181022,257.39,AS
ANC,DFW,20181023,220.41,AS
ANC,DFW,20181024,257.39,AS
ANC,DFW,20181025,277.4,AS
ANC,DFW,20181026,257.39,AS
ANC,DFW,20181027,200.4,AS
ANC,DFW,20181028,277.4,AS
ANC,DFW,20181029,257.39,AS
ANC,DFW,20181030,220.41,AS
ANC,DFW,20181031,206.0,AS
ANC,DFW,20181101,277.4,AS
ANC,DFW,20181102,257.39,AS
ANC,DFW,20181103,200.4,AS
ANC,DFW,20181104,277.4,AS
ANC,DFW,20181105,257.39,AS
ANC,DFW,20181106,249.4,AS
ANC,DFW,20181107,257.39,AS
ANC,DFW,20181108,277.4,AS
ANC,DFW,20181109,277.4,AS
ANC,DFW,20181110,269.4,AS
ANC,DFW,20181111,277.4,AS
ANC,DFW,20181112,277.4,AS
ANC,DFW,20181113,269.4,AS
ANC,DFW,20181114,269.4,AS
ANC,DFW,20181115,348.4,AS
ANC,DFW,20181116,353.4,UA
ANC,DFW,20181117,348.4,AS
ANC,DFW,20181118,322.4,AS
ANC,DFW,20181119,322.4,AS
ANC,DFW,20181120,348.4,AA
ANC,DFW,20181121,342.41,AS
ANC,DFW,20181122,322.4,AS
ANC,DFW,20181123,322.4,AS
ANC,DFW,20181124,348.4,AA
ANC,DFW,20181125,348.4,AA
ANC,DFW,20181126,322.4,AS
ANC,DFW,20181127,311.39,AS
ANC,DFW,20181128,311.39,AS
ANC,DFW,20181129,287.4,AS
ANC,DFW,20181130,277.4,AS
ANC,DFW,20181201,277.4,AS
ANC,DFW,20181202,287.4,AS
ANC,DFW,20181203,277.4,AS
ANC,DFW,20181204,277.4,AS
ANC,DFW,20181205,277.4,AS
ANC,DFW,20181206,287.4,AS
ANC,DFW,20181207,277.4,AS
ANC,DFW,20181208,277.4,AS
ANC,DFW,20181209,287.4,AS
ANC,DFW,20181210,277.4,AS
ANC,DFW,20181211,277.4,AS
ANC,DFW,20181212,277.4,AS
ANC,DFW,20181213,342.41,AS
ANC,DFW,20181214,348.4,AS
ANC,DFW,20181215,348.4,AS
ANC,DFW,20181216,348.4,AS
ANC,DFW,20181217,348.4,AS
ANC,DFW,20181218,353.4,UA
ANC,DFW,20181219,423.4,UA
ANC,DFW,20181220,423.4,UA
ANC,DFW,20181221,533.4,UA
ANC,DFW,20181222,353.4,UA
ANC,DFW,20181223,353.4,UA
ANC,DFW,20181224,348.4,AA
ANC,DFW,20181225,348.4,AS
ANC,DFW,20181226,353.4,UA
ANC,DFW,20181227,353.4,UA
ANC,DFW,20181228,353.4,UA
ANC,DFW,20181229,348.4,AS
ANC,DFW,20181230,348.4,AS
ANC,DFW,20181231,342.41,AS
ANC,DFW,20190101,342.41,AS
ANC,DFW,20190102,331.4,AS
ANC,DFW,20190103,311.39,AS
ANC,DFW,20190104,322.4,AS
ANC,DFW,20190105,322.4,AS
ANC,DFW,20190106,311.39,AS
ANC,DFW,20190107,311.39,AS
ANC,DFW,20190108,311.39,AS
ANC,DFW,20190109,311.39,AS
ANC,HNL,20180714,398.0,AS
ANC,HNL,20180715,398.0,AS
ANC,HNL,20180716,373.0,AS
ANC,HNL,20180717,373.0,AS
ANC,HNL,20180718,373.0,AS
ANC,HNL,20180719,351.4,DL
ANC,HNL,20180720,354.5,AA
ANC,HNL,20180721,368.0,AS
ANC,HNL,20180722,368.0,AS
ANC,HNL,20180723,343.0,AS
ANC,HNL,20180724,343.0,AS
ANC,HNL,20180725,343.0,AS
ANC,HNL,20180726,329.5,AA
ANC,HNL,20180727,404.5,AA
ANC,HNL,20180728,398.0,AS
ANC,HNL,20180729,398.0,AS
ANC,HNL,20180730,451.99,AS
ANC,HNL,20180731,373.0,AS
ANC,HNL,20180801,373.0,AS
ANC,HNL,20180802,343.0,AS
ANC,HNL,20180803,368.0,AS
ANC,HNL,20180804,406.4,UA
ANC,HNL,20180805,342.0,AS
ANC,HNL,20180806,373.0,AS
ANC,HNL,20180807,317.0,AS
ANC,HNL,20180808,317.0,AS
ANC,HNL,20180809,325.4,DL
ANC,HNL,20180810,342.0,AS
ANC,HNL,20180811,342.0,AS
ANC,HNL,20180812,342.0,AS
ANC,HNL,20180813,317.0,AS
ANC,HNL,20180814,317.0,AS
ANC,HNL,20180815,317.0,AS
ANC,HNL,20180816,317.0,AS
ANC,HNL,20180817,328.5,AS
ANC,HNL,20180818,342.0,AS
ANC,HNL,20180819,295.5,AA
ANC,HNL,20180820,256.8,AS
ANC,HNL,20180821,256.8,AS
ANC,HNL,20180822,256.8,AS
ANC,HNL,20180823,256.8,AS
ANC,HNL,20180824,276.8,AS
ANC,HNL,20180825,276.8,AS
ANC,HNL,20180826,276.8,AS
ANC,HNL,20180827,256.8,AS
ANC,HNL,20180828,256.8,AS
ANC,HNL,20180829,256.8,AS
ANC,HNL,20180830,256.8,AS
ANC,HNL,20180831,276.8,AS
ANC,HNL,20180901,276.8,AS
ANC,HNL,20180902,276.8,AS
ANC,HNL,20180903,256.8,AS
ANC,HNL,20180904,256.8,AS
ANC,HNL,20180905,256.8,AS
ANC,HNL,20180906,256.8,AS
