origin,destin,date,price,airline
BOS,WAS,20180813,70.2,NK
BOS,WAS,20180814,63.2,NK
BOS,WAS,20180815,63.2,NK
BOS,WAS,20180816,68.2,UA
BOS,WAS,20180817,68.2,AA
BOS,WAS,20180818,63.2,NK
BOS,WAS,20180819,68.2,B6
BOS,WAS,20180820,70.2,NK
BOS,WAS,20180821,63.2,NK
BOS,WAS,20180822,63.2,NK
BOS,WAS,20180823,68.2,UA
BOS,WAS,20180824,70.2,NK
BOS,WAS,20180825,63.2,NK
BOS,WAS,20180826,68.2,UA
BOS,WAS,20180827,68.2,B6
BOS,WAS,20180828,63.2,NK
BOS,WAS,20180829,63.2,NK
BOS,WAS,20180830,68.2,UA
BOS,WAS,20180831,76.2,B6
BOS,WAS,20180901,63.2,NK
BOS,WAS,20180902,68.2,UA
BOS,WAS,20180903,70.2,NK
BOS,WAS,20180904,63.2,NK
BOS,WAS,20180905,63.2,NK
BOS,WAS,20180906,68.2,UA
BOS,WAS,20180907,70.2,NK
BOS,WAS,20180908,63.2,NK
BOS,WAS,20180909,68.2,UA
BOS,WAS,20180910,68.2,B6
BOS,WAS,20180911,63.2,NK
BOS,WAS,20180912,63.2,NK
BOS,WAS,20180913,68.2,UA
BOS,WAS,20180914,68.2,B6
BOS,WAS,20180915,63.2,NK
BOS,WAS,20180916,68.2,UA
BOS,WAS,20180917,70.2,NK
BOS,WAS,20180918,63.2,NK
BOS,WAS,20180919,63.2,NK
BOS,WAS,20180920,68.2,UA
BOS,WAS,20180921,68.2,B6
BOS,WAS,20180922,63.2,NK
BOS,WAS,20180923,70.2,NK
BOS,WAS,20180924,70.2,NK
BOS,WAS,20180925,63.2,NK
BOS,WAS,20180926,63.2,NK
BOS,WAS,20180927,68.2,UA
BOS,WAS,20180928,70.2,NK
BOS,WAS,20180929,63.2,NK
BOS,WAS,20180930,68.2,UA
BOS,WAS,20181001,70.2,NK
BOS,WAS,20181002,63.2,NK
BOS,WAS,20181003,63.2,NK
BOS,WAS,20181004,70.2,NK
BOS,WAS,20181005,77.2,NK
BOS,WAS,20181006,63.2,NK
BOS,WAS,20181007,70.2,NK
BOS,WAS,20181008,77.2,NK
BOS,WAS,20181009,63.2,NK
BOS,WAS,20181010,63.2,NK
BOS,WAS,20181011,68.2,UA
BOS,WAS,20181012,70.2,NK
BOS,WAS,20181013,63.2,NK
BOS,WAS,20181014,70.2,NK
BOS,WAS,20181015,70.2,NK
BOS,WAS,20181016,63.2,NK
BOS,WAS,20181017,63.2,NK
BOS,WAS,20181018,68.2,UA
BOS,WAS,20181019,70.2,NK
BOS,WAS,20181020,63.2,NK
BOS,WAS,20181021,70.2,NK
BOS,WAS,20181022,70.2,NK
BOS,WAS,20181023,63.2,NK
BOS,WAS,20181024,63.2,NK
BOS,WAS,20181025,68.2,UA
BOS,WAS,20181026,70.2,NK
BOS,WAS,20181027,63.2,NK
BOS,WAS,20181028,70.2,NK
BOS,WAS,20181029,68.2,UA
BOS,WAS,20181030,63.2,NK
BOS,WAS,20181031,63.2,NK
BOS,WAS,20181101,68.2,UA
BOS,WAS,20181102,70.2,NK
BOS,WAS,20181103,63.2,NK
BOS,WAS,20181104,70.2,NK
BOS,WAS,20181105,70.2,NK
BOS,WAS,20181106,63.2,NK
BOS,WAS,20181107,63.2,NK
BOS,WAS,20181108,70.2,NK
BOS,WAS,20181109,70.2,NK
BOS,WAS,20181110,63.2,NK
BOS,WAS,20181111,70.2,NK
BOS,WAS,20181112,70.2,NK
BOS,WAS,20181113,63.2,NK
BOS,WAS,20181114,63.2,NK
BOS,WAS,20181115,70.2,NK
BOS,WAS,20181116,76.2,AA
BOS,WAS,20181117,76.2,UA
BOS,WAS,20181118,76.2,UA
BOS,WAS,20181122,76.2,AA
BOS,WAS,20181123,76.2,AA
BOS,WAS,20181124,126.2,UA
BOS,WAS,20181127,63.2,NK
BOS,WAS,20181128,63.2,NK
BOS,WAS,20181129,70.2,NK
BOS,WAS,20181130,70.2,NK
BOS,WAS,20181201,63.2,NK
BOS,WAS,20181202,70.2,NK
LAX,BOS,20180616,216.2,UA
LAX,BOS,20180618,216.2,UA
LAX,BOS,20180619,216.2,AA
LAX,BOS,20180620,216.2,UA
LAX,BOS,20180621,216.2,AA
LAX,BOS,20180622,216.2,UA
LAX,BOS,20180623,196.2,AA
LAX,BOS,20180624,176.98,AS
LAX,BOS,20180625,171.2,UA
LAX,BOS,20180626,171.2,UA
LAX,BOS,20180628,241.2,DL
LAX,BOS,20180629,276.2,AA
LAX,BOS,20180630,241.2,DL
LAX,BOS,20180701,232.2,UA
LAX,BOS,20180702,196.2,AA
LAX,BOS,20180703,176.98,AS
LAX,BOS,20180704,156.98,AS
LAX,BOS,20180705,156.2,DL
LAX,BOS,20180706,156.98,AS
LAX,BOS,20180707,176.98,AS
LAX,BOS,20180708,216.2,DL
LAX,BOS,20180709,156.98,AS
LAX,BOS,20180711,156.2,DL
LAX,BOS,20180712,181.2,DL
LAX,BOS,20180713,156.98,AS
LAX,BOS,20180714,156.2,UA
LAX,BOS,20180715,176.98,AS
LAX,BOS,20180716,156.2,DL
LAX,BOS,20180717,161.2,UA
LAX,BOS,20180719,181.2,UA
LAX,BOS,20180720,176.98,AS
LAX,BOS,20180721,181.95,B6
LAX,BOS,20180722,181.2,DL
LAX,BOS,20180723,176.98,AS
LAX,BOS,20180724,156.98,AS
LAX,BOS,20180725,156.2,DL
LAX,BOS,20180726,176.98,AS
LAX,BOS,20180727,176.98,AS
LAX,BOS,20180728,196.2,AA
LAX,BOS,20180729,176.98,AS
LAX,BOS,20180731,156.98,AS
LAX,BOS,20180801,156.98,AS
LAX,BOS,20180802,176.98,AS
LAX,BOS,20180803,156.98,AS
LAX,BOS,20180804,156.2,DL
LAX,BOS,20180805,156.98,AS
LAX,BOS,20180806,136.2,AA
LAX,BOS,20180808,136.2,UA
LAX,BOS,20180809,156.98,AS
LAX,BOS,20180810,161.2,AA
LAX,BOS,20180811,156.98,AS
LAX,BOS,20180812,156.2,DL
LAX,BOS,20180813,136.2,UA
LAX,BOS,20180815,136.2,UA
LAX,BOS,20180816,156.98,AS
LAX,BOS,20180817,176.98,AS
LAX,BOS,20180818,156.98,AS
LAX,BOS,20180819,176.98,AS
LAX,BOS,20180820,136.2,UA
LAX,BOS,20180821,136.2,UA
LAX,BOS,20180822,156.98,AS
LAX,BOS,20180823,196.2,AA
LAX,BOS,20180824,161.2,AA
LAX,BOS,20180825,176.98,AS
LAX,BOS,20180826,196.2,AA
LAX,BOS,20180827,161.2,AA
LAX,BOS,20180828,136.2,AA
LAX,BOS,20180830,176.98,AS
LAX,BOS,20180831,176.98,AS
LAX,BOS,20180901,196.2,AA
LAX,BOS,20180902,181.2,DL
LAX,BOS,20180903,161.2,AA
LAX,BOS,20180904,136.2,AA
LAX,BOS,20180905,136.2,UA
LAX,BOS,20180906,136.2,AA
LAX,BOS,20180907,136.2,UA
LAX,BOS,20180908,136.2,AA
LAX,BOS,20180909,136.2,UA
LAX,BOS,20180910,136.2,UA
LAX,BOS,20180911,136.2,AS
LAX,BOS,20180912,136.2,UA
LAX,BOS,20180913,136.2,AS
LAX,BOS,20180914,136.2,UA
LAX,BOS,20180915,136.2,AS
LAX,BOS,20180916,136.2,UA
LAX,BOS,20180917,136.2,UA
LAX,BOS,20180918,136.2,AS
LAX,BOS,20180919,136.2,UA
LAX,BOS,20180920,136.2,AS
LAX,BOS,20180921,136.2,UA
LAX,BOS,20180922,136.2,AS
LAX,BOS,20180923,136.2,DL
LAX,BOS,20180924,136.2,UA
LAX,BOS,20180925,136.2,AS
LAX,BOS,20180926,136.2,AS
LAX,BOS,20180927,136.2,AA
LAX,BOS,20180928,136.2,UA
LAX,BOS,20180929,136.2,AS
LAX,BOS,20180930,156.2,DL
LAX,BOS,20181001,136.2,UA
LAX,BOS,20181002,136.2,AS
LAX,BOS,20181003,136.2,AA
LAX,BOS,20181004,161.2,UA
LAX,BOS,20181005,156.98,AS
LAX,BOS,20181006,136.2,AA
LAX,BOS,20181007,156.98,B6
LAX,BOS,20181008,136.2,UA
LAX,BOS,20181009,136.2,UA
LAX,BOS,20181010,136.2,AA
LAX,BOS,20181011,136.2,UA
LAX,BOS,20181012,136.2,UA
LAX,BOS,20181013,136.2,AS
LAX,BOS,20181014,171.2,AA
LAX,BOS,20181015,136.2,UA
LAX,BOS,20181016,136.2,UA
LAX,BOS,20181017,136.2,UA
LAX,BOS,20181018,156.98,AS
LAX,BOS,20181019,136.2,UA
LAX,BOS,20181020,136.2,UA
LAX,BOS,20181021,136.95,B6
LAX,BOS,20181022,136.2,AS
LAX,BOS,20181023,136.2,UA
LAX,BOS,20181024,136.2,AS
LAX,BOS,20181025,136.2,AS
LAX,BOS,20181026,136.2,UA
LAX,BOS,20181027,136.2,AS
LAX,BOS,20181028,136.2,AS
LAX,BOS,20181029,136.2,AS
LAX,BOS,20181030,136.2,UA
LAX,BOS,20181031,136.2,AS
LAX,BOS,20181101,136.2,AS
LAX,BOS,20181102,136.2,AS
LAX,BOS,20181103,136.2,DL
LAX,BOS,20181104,156.2,DL
LAX,BOS,20181105,136.2,DL
LAX,BOS,20181106,136.2,AS
LAX,BOS,20181107,136.2,AS
LAX,BOS,20181108,136.2,DL
LAX,BOS,20181109,136.2,DL
LAX,BOS,20181110,136.2,DL
LAX,BOS,20181111,161.2,AA
LAX,BOS,20181112,136.2,AA
LAX,BOS,20181113,136.2,DL
LAX,BOS,20181114,136.2,DL
LAX,BOS,20181115,171.98,B6
LAX,BOS,20181116,239.98,B6
LAX,BOS,20181117,239.98,B6
LAX,BOS,20181118,181.95,B6
LAX,BOS,20181120,181.95,B6
LAX,BOS,20181121,136.2,AA
LAX,BOS,20181122,136.2,DL
LAX,BOS,20181123,136.2,AA
LAX,BOS,20181124,300.98,B6
LAX,BOS,20181127,136.2,AA
LAX,BOS,20181128,136.2,DL
LAX,BOS,20181129,136.2,DL
LAX,BOS,20181130,136.2,DL
LAX,BOS,20181201,136.2,DL
LAX,BOS,20181202,136.2,DL
LAX,BOS,20181203,136.2,DL
LAX,BOS,20181204,136.2,AS
LAX,BOS,20181205,136.2,AS
LAX,BOS,20181206,136.2,DL
LAX,CHI,20180616,146.2,NK
LAX,CHI,20180617,156.2,NK
LAX,CHI,20180618,146.2,NK
LAX,CHI,20180619,146.2,NK
LAX,CHI,20180620,126.2,NK
LAX,CHI,20180622,141.2,NK
LAX,CHI,20180623,136.2,NK
LAX,CHI,20180624,157.2,UA
LAX,CHI,20180625,157.2,UA
LAX,CHI,20180629,177.2,UA
LAX,CHI,20180630,145.2,NK
LAX,CHI,20180701,146.2,NK
LAX,CHI,20180702,90.2,UA
LAX,CHI,20180703,130.2,NK
LAX,CHI,20180704,110.2,AS
LAX,CHI,20180705,126.2,NK
LAX,CHI,20180706,136.2,NK
LAX,CHI,20180707,135.2,NK
LAX,CHI,20180708,197.2,AA
LAX,CHI,20180709,90.2,UA
LAX,CHI,20180710,115.2,NK
LAX,CHI,20180711,115.2,NK
LAX,CHI,20180712,141.2,NK
LAX,CHI,20180713,151.2,NK
LAX,CHI,20180714,90.2,UA
LAX,CHI,20180715,156.2,NK
LAX,CHI,20180716,90.2,UA
LAX,CHI,20180717,90.2,UA
LAX,CHI,20180718,115.2,NK
LAX,CHI,20180719,141.2,NK
LAX,CHI,20180720,151.2,NK
LAX,CHI,20180721,125.2,NK
LAX,CHI,20180722,156.2,NK
LAX,CHI,20180723,141.2,NK
LAX,CHI,20180724,115.2,NK
LAX,CHI,20180725,115.2,NK
LAX,CHI,20180726,141.2,NK
LAX,CHI,20180727,151.2,NK
LAX,CHI,20180728,125.2,NK
LAX,CHI,20180729,156.2,NK
LAX,CHI,20180730,141.2,NK
LAX,CHI,20180731,115.2,NK
LAX,CHI,20180801,115.2,NK
LAX,CHI,20180802,141.2,NK
LAX,CHI,20180803,151.2,NK
LAX,CHI,20180804,125.2,NK
LAX,CHI,20180805,156.2,NK
LAX,CHI,20180806,107.2,UA
LAX,CHI,20180807,115.2,NK
LAX,CHI,20180808,115.2,NK
LAX,CHI,20180809,141.2,NK
LAX,CHI,20180810,151.2,NK
LAX,CHI,20180811,125.2,NK
LAX,CHI,20180812,156.2,NK
LAX,CHI,20180813,141.2,NK
LAX,CHI,20180814,107.2,UA
LAX,CHI,20180815,115.2,NK
LAX,CHI,20180816,126.2,NK
LAX,CHI,20180817,126.2,NK
LAX,CHI,20180818,115.2,NK
LAX,CHI,20180819,126.2,NK
LAX,CHI,20180820,126.2,NK
LAX,CHI,20180821,97.2,NK
LAX,CHI,20180822,97.2,NK
LAX,CHI,20180823,97.2,NK
LAX,CHI,20180824,126.2,NK
LAX,CHI,20180825,97.2,NK
LAX,CHI,20180826,126.2,NK
LAX,CHI,20180827,97.2,NK
LAX,CHI,20180828,97.2,NK
LAX,CHI,20180829,97.2,NK
LAX,CHI,20180831,156.2,NK
LAX,CHI,20180902,126.2,NK
LAX,CHI,20180903,156.2,NK
LAX,CHI,20180906,97.2,NK
LAX,CHI,20180907,104.2,AA
LAX,CHI,20180909,126.2,NK
LAX,CHI,20180913,97.2,NK
LAX,CHI,20180914,104.2,AA
LAX,CHI,20180916,126.2,NK
LAX,CHI,20180921,104.2,AA
LAX,CHI,20180923,126.2,NK
LAX,CHI,20180928,104.2,AA
LAX,CHI,20180930,126.2,NK
LAX,CHI,20181004,126.2,NK
LAX,CHI,20181005,136.2,NK
LAX,CHI,20181006,104.2,AA
LAX,CHI,20181007,141.2,NK
LAX,CHI,20181008,126.2,NK
LAX,CHI,20181009,104.2,AS
LAX,CHI,20181010,104.2,AA
LAX,CHI,20181011,104.2,AA
LAX,CHI,20181012,104.2,AA
LAX,CHI,20181013,104.2,AA
LAX,CHI,20181014,141.2,NK
LAX,CHI,20181015,104.2,AA
LAX,CHI,20181016,104.2,AA
LAX,CHI,20181017,104.2,AS
LAX,CHI,20181018,104.2,AA
LAX,CHI,20181019,104.2,AA
LAX,CHI,20181020,104.2,AA
LAX,CHI,20181021,141.2,NK
LAX,CHI,20181022,104.2,AA
LAX,CHI,20181023,104.2,AS
LAX,CHI,20181024,104.2,AA
LAX,CHI,20181025,104.2,AA
LAX,CHI,20181026,104.2,AA
LAX,CHI,20181027,104.2,AS
LAX,CHI,20181028,141.2,NK
LAX,CHI,20181029,104.2,AA
LAX,CHI,20181030,104.2,AA
LAX,CHI,20181031,104.2,AS
LAX,CHI,20181101,104.2,AA
LAX,CHI,20181102,104.2,AA
LAX,CHI,20181103,104.2,AA
LAX,CHI,20181104,126.2,NK
LAX,CHI,20181105,126.2,NK
LAX,CHI,20181106,126.2,NK
LAX,CHI,20181107,126.2,NK
LAX,CHI,20181108,126.2,NK
LAX,CHI,20181109,126.2,NK
LAX,CHI,20181110,126.2,NK
LAX,CHI,20181111,126.2,NK
LAX,CHI,20181112,126.2,NK
LAX,CHI,20181113,126.2,NK
LAX,CHI,20181114,126.2,NK
LAX,CHI,20181115,126.2,NK
LAX,CHI,20181116,197.2,AS
LAX,CHI,20181117,198.64,UA
LAX,CHI,20181119,157.2,AA
LAX,CHI,20181120,221.64,UA
LAX,CHI,20181121,281.45,UA
LAX,CHI,20181122,157.2,AS
LAX,CHI,20181123,157.2,AA
LAX,CHI,20181124,291.45,UA
LAX,CHI,20181125,341.2,NK
LAX,CHI,20181127,126.2,NK
LAX,CHI,20181128,126.2,NK
LAX,CHI,20181129,126.2,NK
LAX,CHI,20181130,126.2,NK
LAX,CHI,20181201,126.2,NK
LAX,NYC,20180618,246.2,DL
LAX,NYC,20180621,205.2,AS
LAX,NYC,20180622,181.2,DL
LAX,NYC,20180626,181.2,AS
LAX,NYC,20180629,242.2,DL
LAX,NYC,20180701,222.2,UA
LAX,NYC,20180704,156.2,UA
LAX,NYC,20180705,181.2,AS
LAX,NYC,20180706,181.2,B6
LAX,NYC,20180708,281.2,B6
LAX,NYC,20180709,181.2,DL
LAX,NYC,20180710,156.2,UA
LAX,NYC,20180712,181.2,AS
LAX,NYC,20180713,181.2,B6
LAX,NYC,20180715,242.2,DL
LAX,NYC,20180716,181.2,DL
LAX,NYC,20180719,181.2,DL
LAX,NYC,20180720,181.2,DL
LAX,NYC,20180721,221.2,UA
LAX,NYC,20180722,241.2,UA
LAX,NYC,20180723,181.2,DL
LAX,NYC,20180725,181.2,DL
LAX,NYC,20180726,181.2,DL
LAX,NYC,20180727,181.2,DL
LAX,NYC,20180728,206.2,B6
LAX,NYC,20180729,226.2,B6
LAX,NYC,20180730,181.2,DL
LAX,NYC,20180801,181.2,DL
LAX,NYC,20180802,181.2,AS
LAX,NYC,20180803,181.2,AS
LAX,NYC,20180804,201.2,AS
LAX,NYC,20180806,181.2,AS
LAX,NYC,20180807,156.2,AS
LAX,NYC,20180809,181.2,DL
LAX,NYC,20180811,181.2,DL
LAX,NYC,20180813,181.2,DL
LAX,NYC,20180814,156.2,AS
LAX,NYC,20180815,156.2,AS
LAX,NYC,20180816,181.2,B6
LAX,NYC,20180819,201.2,UA
LAX,NYC,20180820,158.2,UA
LAX,NYC,20180821,158.2,UA
LAX,NYC,20180822,156.2,UA
LAX,NYC,20180824,156.2,UA
LAX,NYC,20180828,156.2,UA
LAX,NYC,20180829,181.2,AS
LAX,NYC,20180830,222.2,UA
LAX,NYC,20180831,222.2,UA
LAX,NYC,20180904,156.2,UA
LAX,NYC,20180905,156.2,UA
LAX,NYC,20180906,156.2,UA
LAX,NYC,20180907,156.2,UA
LAX,NYC,20180908,156.2,UA
LAX,NYC,20180909,156.2,UA
LAX,NYC,20180910,156.2,UA
LAX,NYC,20180911,156.2,UA
LAX,NYC,20180913,156.2,AS
LAX,NYC,20180914,156.2,UA
LAX,NYC,20180915,156.2,UA
LAX,NYC,20180916,156.2,UA
LAX,NYC,20180917,156.2,UA
LAX,NYC,20180918,156.2,UA
LAX,NYC,20180919,156.2,UA
LAX,NYC,20180920,156.2,UA
LAX,NYC,20180921,156.2,AS
LAX,NYC,20180922,156.2,UA
LAX,NYC,20180923,166.2,UA
LAX,NYC,20180924,156.2,UA
LAX,NYC,20180925,156.2,UA
LAX,NYC,20180927,156.2,UA
LAX,NYC,20180928,156.2,AS
LAX,NYC,20180929,156.2,UA
LAX,NYC,20180930,156.2,AS
LAX,NYC,20181001,156.2,UA
LAX,NYC,20181002,156.2,UA
LAX,NYC,20181003,156.2,UA
LAX,NYC,20181004,156.2,DL
LAX,NYC,20181005,156.2,AS
LAX,NYC,20181006,156.2,UA
LAX,NYC,20181007,158.2,AA
LAX,NYC,20181008,156.2,UA
LAX,NYC,20181009,156.2,UA
LAX,NYC,20181011,156.2,UA
LAX,NYC,20181012,156.2,UA
LAX,NYC,20181013,156.2,UA
LAX,NYC,20181014,206.2,B6
LAX,NYC,20181015,156.2,UA
LAX,NYC,20181016,156.2,UA
LAX,NYC,20181017,156.2,AS
LAX,NYC,20181018,156.2,UA
LAX,NYC,20181019,156.2,UA
LAX,NYC,20181020,156.2,UA
LAX,NYC,20181021,181.2,B6
LAX,NYC,20181022,156.2,UA
LAX,NYC,20181023,156.2,UA
LAX,NYC,20181024,156.2,UA
LAX,NYC,20181025,156.2,AS
LAX,NYC,20181026,156.2,AS
LAX,NYC,20181027,156.2,UA
LAX,NYC,20181028,156.2,AS
LAX,NYC,20181029,156.2,UA
LAX,NYC,20181030,156.2,UA
LAX,NYC,20181031,156.2,UA
LAX,NYC,20181101,156.2,UA
LAX,NYC,20181102,156.2,UA
LAX,NYC,20181103,156.2,UA
LAX,NYC,20181104,201.2,AS
LAX,NYC,20181105,156.2,AS
LAX,NYC,20181106,156.2,AS
LAX,NYC,20181107,156.2,AS
LAX,NYC,20181108,156.2,DL
LAX,NYC,20181109,156.2,AS
LAX,NYC,20181110,156.2,DL
LAX,NYC,20181111,181.2,B6
LAX,NYC,20181112,156.2,DL
LAX,NYC,20181113,156.2,DL
LAX,NYC,20181114,156.2,DL
LAX,NYC,20181115,156.2,AA
LAX,NYC,20181116,206.2,B6
LAX,NYC,20181118,206.2,B6
LAX,NYC,20181119,191.2,AA
LAX,NYC,20181120,197.49,UA
LAX,NYC,20181121,206.2,B6
LAX,NYC,20181122,156.2,B6
LAX,NYC,20181123,156.2,B6
LAX,NYC,20181124,298.2,UA
LAX,NYC,20181125,376.2,B6
LAX,NYC,20181126,264.2,UA
LAX,NYC,20181127,156.2,DL
LAX,NYC,20181128,156.2,DL
LAX,NYC,20181129,156.2,DL
LAX,NYC,20181130,156.2,DL
LAX,NYC,20181201,156.2,DL
LAX,NYC,20181202,156.2,DL
LAX,PHX,20180616,154.2,AA
LAX,PHX,20180617,154.2,AA
LAX,PHX,20180618,154.2,AA
LAX,PHX,20180619,127.2,AA
LAX,PHX,20180620,54.2,AA
LAX,PHX,20180621,54.2,AA
LAX,PHX,20180622,54.2,AA
LAX,PHX,20180623,54.2,AA
LAX,PHX,20180624,84.2,AA
LAX,PHX,20180625,58.2,DL
LAX,PHX,20180626,54.2,AA
LAX,PHX,20180627,54.2,AA
LAX,PHX,20180628,69.2,AA
LAX,PHX,20180629,84.2,AA
LAX,PHX,20180630,84.2,AA
LAX,PHX,20180701,54.2,AA
LAX,PHX,20180702,54.2,AA
LAX,PHX,20180703,54.2,AA
LAX,PHX,20180704,54.2,AA
LAX,PHX,20180705,58.2,DL
LAX,PHX,20180706,89.2,AA
LAX,PHX,20180707,89.2,AA
LAX,PHX,20180708,89.2,AA
LAX,PHX,20180709,58.2,DL
LAX,PHX,20180710,58.2,DL
LAX,PHX,20180711,54.2,AA
LAX,PHX,20180712,89.2,AA
LAX,PHX,20180713,58.2,DL
LAX,PHX,20180714,58.2,DL
LAX,PHX,20180715,84.2,AA
LAX,PHX,20180716,58.2,DL
LAX,PHX,20180717,58.2,DL
LAX,PHX,20180718,54.2,AA
LAX,PHX,20180719,54.2,UA
LAX,PHX,20180720,58.2,DL
LAX,PHX,20180721,89.2,AA
LAX,PHX,20180722,89.2,DL
LAX,PHX,20180723,58.2,DL
LAX,PHX,20180724,89.2,AA
LAX,PHX,20180725,54.2,AA
LAX,PHX,20180726,58.2,DL
LAX,PHX,20180727,58.2,DL
LAX,PHX,20180728,58.2,DL
LAX,PHX,20180729,89.2,DL
LAX,PHX,20180730,58.2,DL
LAX,PHX,20180731,58.2,DL
LAX,PHX,20180801,89.2,AA
LAX,PHX,20180802,89.2,AA
LAX,PHX,20180803,89.2,AA
LAX,PHX,20180804,89.2,AA
LAX,PHX,20180805,89.2,AA
LAX,PHX,20180806,58.2,DL
LAX,PHX,20180807,54.2,AA
LAX,PHX,20180808,54.2,AA
LAX,PHX,20180809,58.2,DL
LAX,PHX,20180810,89.2,AA
LAX,PHX,20180811,58.2,DL
LAX,PHX,20180812,89.2,AA
LAX,PHX,20180813,58.2,DL
LAX,PHX,20180814,54.2,AA
LAX,PHX,20180815,54.2,AA
LAX,PHX,20180816,58.2,DL
LAX,PHX,20180817,58.2,DL
LAX,PHX,20180818,82.2,DL
LAX,PHX,20180819,89.2,DL
LAX,PHX,20180820,58.2,DL
LAX,PHX,20180821,48.2,UA
LAX,PHX,20180822,48.2,AA
LAX,PHX,20180823,48.2,AA
LAX,PHX,20180824,54.2,AA
LAX,PHX,20180825,58.2,DL
LAX,PHX,20180826,54.2,UA
LAX,PHX,20180827,48.2,UA
LAX,PHX,20180828,48.2,AA
LAX,PHX,20180829,48.2,AA
LAX,PHX,20180830,54.2,AA
LAX,PHX,20180831,89.2,UA
LAX,PHX,20180901,58.2,DL
LAX,PHX,20180902,58.2,DL
LAX,PHX,20180903,82.2,DL
LAX,PHX,20180904,48.2,AA
LAX,PHX,20180905,48.2,AA
LAX,PHX,20180906,54.2,AA
LAX,PHX,20180907,89.2,UA
LAX,PHX,20180908,48.2,AA
LAX,PHX,20180909,54.2,AA
LAX,PHX,20180910,54.2,AA
LAX,PHX,20180911,48.2,UA
LAX,PHX,20180912,48.2,UA
LAX,PHX,20180914,58.2,DL
LAX,PHX,20180915,48.2,AA
LAX,PHX,20180916,54.2,AA
LAX,PHX,20180917,54.2,AA
LAX,PHX,20180918,48.2,UA
LAX,PHX,20180919,48.2,UA
LAX,PHX,20180920,48.2,AA
LAX,PHX,20180921,58.2,DL
LAX,PHX,20180922,48.2,AA
LAX,PHX,20180923,54.2,AA
LAX,PHX,20180924,54.2,AA
LAX,PHX,20180925,48.2,AA
LAX,PHX,20180926,48.2,AA
LAX,PHX,20180927,54.2,AA
LAX,PHX,20180928,58.2,DL
LAX,PHX,20180929,48.2,AA
LAX,PHX,20180930,54.2,AA
LAX,PHX,20181001,48.2,AA
LAX,PHX,20181002,48.2,UA
LAX,PHX,20181003,48.2,AA
LAX,PHX,20181004,58.2,DL
LAX,PHX,20181005,89.2,UA
LAX,PHX,20181006,48.2,AA
LAX,PHX,20181007,54.2,AA
LAX,PHX,20181008,58.2,DL
LAX,PHX,20181009,48.2,AA
LAX,PHX,20181010,48.2,AA
LAX,PHX,20181011,82.2,UA
LAX,PHX,20181012,89.2,AA
LAX,PHX,20181013,54.2,AA
LAX,PHX,20181014,109.2,AA
LAX,PHX,20181015,54.2,AA
LAX,PHX,20181016,48.2,AA
LAX,PHX,20181017,48.2,AA
LAX,PHX,20181019,58.2,DL
LAX,PHX,20181020,48.2,AA
LAX,PHX,20181021,89.2,DL
LAX,PHX,20181022,54.2,AA
LAX,PHX,20181023,48.2,AA
LAX,PHX,20181024,48.2,AA
LAX,PHX,20181026,58.2,DL
LAX,PHX,20181027,48.2,AA
LAX,PHX,20181028,54.2,AA
LAX,PHX,20181029,48.2,UA
LAX,PHX,20181030,48.2,UA
LAX,PHX,20181031,48.2,UA
LAX,PHX,20181101,48.2,UA
LAX,PHX,20181102,89.2,UA
LAX,PHX,20181103,48.2,UA
LAX,PHX,20181104,54.2,AA
LAX,PHX,20181105,48.2,UA
LAX,PHX,20181106,48.2,UA
LAX,PHX,20181107,48.2,UA
LAX,PHX,20181108,48.2,UA
LAX,PHX,20181109,89.2,UA
LAX,PHX,20181110,48.2,UA
LAX,PHX,20181111,54.2,AA
LAX,PHX,20181112,48.2,UA
LAX,PHX,20181113,48.2,UA
LAX,PHX,20181114,48.2,UA
LAX,PHX,20181115,48.2,UA
LAX,PHX,20181116,89.2,UA
LAX,PHX,20181117,82.2,UA
LAX,PHX,20181118,54.2,AA
LAX,PHX,20181119,54.2,AA
LAX,PHX,20181120,89.2,UA
LAX,PHX,20181121,109.2,UA
LAX,PHX,20181122,82.2,UA
LAX,PHX,20181123,89.2,UA
LAX,PHX,20181124,89.2,UA
LAX,PHX,20181125,89.2,UA
LAX,PHX,20181126,58.2,DL
LAX,PHX,20181127,54.2,AA
LAX,PHX,20181128,48.2,UA
LAX,PHX,20181129,48.2,UA
LAX,PHX,20181130,89.2,UA
LAX,PHX,20181201,48.2,UA
LAX,PHX,20181202,54.2,AA
LAX,SFO,20180616,54.2,AA
LAX,SFO,20180617,138.2,UA
LAX,SFO,20180618,104.2,AS
LAX,SFO,20180619,54.2,AA
LAX,SFO,20180620,54.2,AA
LAX,SFO,20180621,54.2,AA
LAX,SFO,20180622,74.2,UA
LAX,SFO,20180623,74.2,UA
LAX,SFO,20180624,74.2,AS
LAX,SFO,20180625,54.2,UA
LAX,SFO,20180626,54.2,AA
LAX,SFO,20180627,54.2,AA
LAX,SFO,20180628,64.2,AS
LAX,SFO,20180629,64.2,AS
LAX,SFO,20180630,64.2,UA
LAX,SFO,20180701,64.2,AS
LAX,SFO,20180702,64.2,UA
LAX,SFO,20180703,54.2,AA
LAX,SFO,20180704,54.2,AA
LAX,SFO,20180705,54.2,AA
LAX,SFO,20180706,58.2,DL
LAX,SFO,20180707,64.2,AS
LAX,SFO,20180708,64.2,AS
LAX,SFO,20180709,64.2,DL
